date,action,ticker,price,confidence,size,slippage_pct,entry_price,return_pct,exit_reason
2025-06-10,BUY,TSLL,12.0905,80.8,718.19,0.1,,,
2025-06-10,BUY,CONL,25.88,80.29,718.19,0.1,,,
2025-06-10,BUY,ALT,6.74,79.54,718.19,0.1,,,
2025-06-10,BUY,LUNR,11.21,79.29,718.19,0.1,,,
2025-06-10,BUY,SMR,34.55,79.03,718.19,0.1,,,
2025-07-10,SELL,BULL,12.81,87.4,,0.1,10.85,17.946,horizon
2025-07-10,SELL,UVIX,19.49,86.55,,0.1,25.16,-22.613,horizon
2025-07-10,SELL,APLD,9.33,86.53,,0.1,12.48,-25.315,horizon
2025-07-10,SELL,SOXL,27.3621,84.15,,0.1,21.8147,25.304,horizon
2025-07-10,SELL,AAOI,28.25,81.77,,0.1,16.44,71.665,horizon
2025-07-10,SELL,TSLL,10.5348,80.8,,0.1,12.0905,-12.954,horizon
2025-07-10,SELL,CONL,55.98,80.29,,0.1,25.88,116.09,horizon
2025-07-10,SELL,ALT,4.4,79.54,,0.1,6.74,-34.783,horizon
2025-07-10,SELL,LUNR,11.18,79.29,,0.1,11.21,-0.367,horizon
2025-07-10,SELL,SMR,36.02,79.03,,0.1,34.55,4.15,horizon
2025-07-10,BUY,UVIX,19.49,86.11,767.79,0.1,,,
2025-07-10,BUY,BULL,12.81,84.77,767.79,0.1,,,
2025-07-10,BUY,APLD,9.33,82.03,767.79,0.1,,,
2025-07-10,BUY,BBAI,7.12,81.82,767.79,0.1,,,
2025-07-10,BUY,AMPX,6.5,80.81,767.79,0.1,,,
2025-07-10,BUY,CONL,55.98,80.3,767.79,0.1,,,
2025-07-10,BUY,TSLL,10.5348,79.31,767.79,0.1,,,
2025-07-10,BUY,SOXL,27.3621,78.7,767.79,0.1,,,
2025-07-10,BUY,BTDR,13.17,77.29,767.79,0.1,,,
2025-07-10,BUY,ASTS,43.97,77.2,767.79,0.1,,,
2025-08-07,SELL,UVIX,16.78,86.11,,0.1,19.49,-13.991,horizon
2025-08-07,SELL,BULL,15.32,84.77,,0.1,12.81,19.474,horizon
2025-08-07,SELL,APLD,14.24,82.03,,0.1,9.33,52.473,horizon
2025-08-07,SELL,BBAI,6.61,81.82,,0.1,7.12,-7.256,horizon
2025-08-07,SELL,AMPX,7.72,80.81,,0.1,6.5,18.65,horizon
2025-08-07,SELL,CONL,33.57,80.3,,0.1,55.98,-40.092,horizon
2025-08-07,SELL,TSLL,11.0788,79.31,,0.1,10.5348,5.058,horizon
2025-08-07,SELL,SOXL,24.9927,78.7,,0.1,27.3621,-8.75,horizon
2025-08-07,SELL,BTDR,12.94,77.29,,0.1,13.17,-1.845,horizon
2025-08-07,SELL,ASTS,47.71,77.2,,0.1,43.97,8.397,horizon
2025-08-07,BUY,UVIX,16.78,84.45,779.74,0.1,,,
2025-08-07,BUY,AMPX,7.72,83.78,779.74,0.1,,,
2025-08-07,BUY,COIN,310.79,82.49,779.74,0.1,,,
2025-08-07,BUY,CONL,33.57,80.88,779.74,0.1,,,
2025-08-07,BUY,APLD,14.24,80.43,779.74,0.1,,,
2025-08-07,BUY,SMR,44.68,79.97,779.74,0.1,,,
2025-08-07,BUY,ASTS,47.71,77.81,779.74,0.1,,,
2025-08-07,BUY,BBAI,6.61,77.11,779.74,0.1,,,
2025-08-07,BUY,EOSE,6.56,77.07,779.74,0.1,,,
2025-08-07,BUY,AMDL,12.16,76.8,779.74,0.1,,,
2025-09-05,SELL,UVIX,11.55,84.45,,0.1,16.78,-31.237,horizon
2025-09-05,SELL,AMPX,7.11,83.78,,0.1,7.72,-7.994,horizon
2025-09-05,SELL,COIN,299.07,82.49,,0.1,310.79,-3.867,horizon
2025-09-05,SELL,CONL,30.23,80.88,,0.1,33.57,-10.039,horizon
2025-09-05,SELL,APLD,13.89,80.43,,0.1,14.24,-2.555,horizon
2025-09-05,SELL,SMR,34.53,79.97,,0.1,44.68,-22.794,horizon
2025-09-05,SELL,ASTS,42.41,77.81,,0.1,47.71,-11.198,horizon
2025-09-05,SELL,BBAI,4.98,77.11,,0.1,6.61,-24.735,horizon
2025-09-05,SELL,EOSE,7.21,77.07,,0.1,6.56,9.799,horizon
2025-09-05,SELL,AMDL,9.1,76.8,,0.1,12.16,-25.239,horizon
2025-09-05,BUY,UVIX,11.55,85.81,728.72,0.1,,,
2025-09-05,BUY,AMPX,7.11,84.15,728.72,0.1,,,
2025-09-05,BUY,CONL,30.23,83.94,728.72,0.1,,,
2025-09-05,BUY,APLD,13.89,81.77,728.72,0.1,,,
2025-09-05,BUY,SMR,34.53,80.72,728.72,0.1,,,
2025-09-05,BUY,ASTS,42.41,80.57,728.72,0.1,,,
2025-09-05,BUY,CIFR,7.52,80.38,728.72,0.1,,,
2025-09-05,BUY,AMDL,9.1,79.64,728.72,0.1,,,
2025-09-05,BUY,ALAB,191.2,78.69,728.72,0.1,,,
2025-09-05,BUY,RKLB,45.84,77.37,728.72,0.1,,,
2025-10-03,SELL,UVIX,10.02,85.81,,0.1,11.55,-13.334,horizon
2025-10-03,SELL,AMPX,12.74,84.15,,0.1,7.11,79.005,horizon
2025-10-03,SELL,CONL,47.09,83.94,,0.1,30.23,55.617,horizon
2025-10-03,SELL,APLD,26.53,81.77,,0.1,13.89,90.81,horizon
2025-10-03,SELL,SMR,40.12,80.72,,0.1,34.53,16.073,horizon
2025-10-03,SELL,ASTS,67.76,80.57,,0.1,42.41,59.614,horizon
2025-10-03,SELL,CIFR,14.7,80.38,,0.1,7.52,95.283,horizon
2025-10-03,SELL,AMDL,10.66,79.64,,0.1,9.1,17.026,horizon
2025-10-03,SELL,ALAB,200.74,78.69,,0.1,191.2,4.885,horizon
2025-10-03,SELL,RKLB,56.16,77.37,,0.1,45.84,22.391,horizon
2025-10-03,BUY,AMPX,12.74,87.53,884.07,0.1,,,
2025-10-03,BUY,CIFR,14.7,87.37,884.07,0.1,,,
2025-10-03,BUY,UVIX,10.02,83.4,884.07,0.1,,,
2025-10-03,BUY,APLD,26.53,83.34,884.07,0.1,,,
2025-10-03,BUY,CONL,47.09,83.17,884.07,0.1,,,
2025-10-03,BUY,ALAB,200.74,82.97,884.07,0.1,,,
2025-10-03,BUY,AMDL,10.66,82.12,884.07,0.1,,,
2025-10-03,BUY,BBAI,7.19,80.72,884.07,0.1,,,
2025-10-03,BUY,ABCL,5.9,80.27,884.07,0.1,,,
2025-10-03,BUY,SMR,40.12,79.57,884.07,0.1,,,
2025-10-31,SELL,AMPX,14.09,87.53,,0.1,12.74,10.486,horizon
2025-10-31,SELL,CIFR,18.65,87.37,,0.1,14.7,26.744,horizon
2025-10-31,SELL,UVIX,9.895,83.4,,0.1,10.02,-1.346,horizon
2025-10-31,SELL,APLD,34.66,83.34,,0.1,26.53,30.514,horizon
2025-10-31,SELL,CONL,36.92,83.17,,0.1,47.09,-21.675,horizon
2025-10-31,SELL,ALAB,186.68,82.97,,0.1,200.74,-7.097,horizon
2025-10-31,SELL,AMDL,23.74,82.12,,0.1,10.66,122.479,horizon
2025-10-31,SELL,BBAI,6.92,80.72,,0.1,7.19,-3.851,horizon
2025-10-31,SELL,ABCL,5.55,80.27,,0.1,5.9,-6.026,horizon
2025-10-31,SELL,SMR,44.87,79.57,,0.1,40.12,11.728,horizon
2025-10-31,BUY,AMDL,23.74,87.62,955.22,0.1,,,
2025-10-31,BUY,CIFR,18.65,87.44,955.22,0.1,,,
2025-10-31,BUY,ABAT,5.13,87.09,955.22,0.1,,,
2025-10-31,BUY,APLD,34.66,86.07,955.22,0.1,,,
2025-10-31,BUY,AMPX,14.09,85.48,955.22,0.1,,,
2025-10-31,BUY,EOSE,16.03,82.98,955.22,0.1,,,
2025-10-31,BUY,ASTS,80.25,82.88,955.22,0.1,,,
2025-10-31,BUY,CONL,36.92,80.32,955.22,0.1,,,
2025-10-31,BUY,ALAB,186.68,78.84,955.22,0.1,,,
2025-10-31,BUY,ABCL,5.55,78.52,955.22,0.1,,,
2025-12-01,SELL,AMDL,16.68,87.62,,0.1,23.74,-29.809,horizon
2025-12-01,SELL,CIFR,19.69,87.44,,0.1,18.65,5.471,horizon
2025-12-01,SELL,ABAT,3.38,87.09,,0.1,5.13,-34.179,horizon
2025-12-01,SELL,APLD,28.21,86.07,,0.1,34.66,-18.691,horizon
2025-12-01,SELL,AMPX,10.61,85.48,,0.1,14.09,-24.774,horizon
2025-12-01,SELL,EOSE,13.605,82.98,,0.1,16.03,-15.213,horizon
2025-12-01,SELL,ASTS,52.61,82.88,,0.1,80.25,-34.508,horizon
2025-12-01,SELL,CONL,19.9,80.32,,0.1,36.92,-46.154,horizon
2025-12-01,SELL,ALAB,165.19,78.84,,0.1,186.68,-11.6,horizon
2025-12-01,SELL,ABCL,3.47,78.52,,0.1,5.55,-37.54,horizon
2025-12-01,BUY,CIFR,19.69,86.67,836.77,0.1,,,
2025-12-01,BUY,AMPX,10.61,85.66,836.77,0.1,,,
2025-12-01,BUY,AMDL,16.68,84.59,836.77,0.1,,,
2025-12-01,BUY,APLD,28.21,83.73,836.77,0.1,,,
2025-12-01,BUY,EOSE,13.605,81.54,836.77,0.1,,,
2025-12-01,BUY,ASTS,52.61,80.52,836.77,0.1,,,
2025-12-01,BUY,BBAI,6.05,79.31,836.77,0.1,,,
2025-12-01,BUY,CLSK,14.08,79.05,836.77,0.1,,,
2025-12-01,BUY,CONL,19.9,78.69,836.77,0.1,,,
2025-12-01,BUY,ETHA,20.77,78.51,836.77,0.1,,,
2025-12-30,SELL,CIFR,14.59,86.67,,0.1,19.69,-25.976,horizon
2025-12-30,SELL,AMPX,7.83,85.66,,0.1,10.61,-26.275,horizon
2025-12-30,SELL,AMDL,15.71,84.59,,0.1,16.68,-5.91,horizon
2025-12-30,SELL,APLD,24.08,83.73,,0.1,28.21,-14.726,horizon
2025-12-30,SELL,EOSE,11.35,81.54,,0.1,13.605,-16.658,horizon
2025-12-30,SELL,ASTS,74.68,80.52,,0.1,52.61,41.808,horizon
2025-12-30,SELL,BBAI,5.5,79.31,,0.1,6.05,-9.182,horizon
2025-12-30,SELL,CLSK,10.42,79.05,,0.1,14.08,-26.068,horizon
2025-12-30,SELL,CONL,15.4,78.69,,0.1,19.9,-22.69,horizon
2025-12-30,SELL,ETHA,22.33,78.51,,0.1,20.77,7.403,horizon
2025-12-30,BUY,TE,6.5,88.28,795.24,0.1,,,
2025-12-30,BUY,AMDL,15.71,85.64,795.24,0.1,,,
2025-12-30,BUY,CIFR,14.59,84.86,795.24,0.1,,,
2025-12-30,BUY,CONL,15.4,84.53,795.24,0.1,,,
2025-12-30,BUY,SMR,14.31,84.01,795.24,0.1,,,
2025-12-30,BUY,UVIX,5.61,82.93,795.24,0.1,,,
2025-12-30,BUY,BTDR,10.85,82.5,795.24,0.1,,,
2025-12-30,BUY,AMPX,7.83,82.37,795.24,0.1,,,
2025-12-30,BUY,APLD,24.08,82.33,795.24,0.1,,,
2025-12-30,BUY,EOSE,11.35,82.13,795.24,0.1,,,
2026-01-29,SELL,TE,8.88,88.28,,0.1,6.5,36.479,horizon
2026-01-29,SELL,AMDL,21.05,85.64,,0.1,15.71,33.857,horizon
2026-01-29,SELL,CIFR,17.7,84.86,,0.1,14.59,21.195,horizon
2026-01-29,SELL,CONL,11.0,84.53,,0.1,15.4,-28.643,horizon
2026-01-29,SELL,SMR,18.92,84.01,,0.1,14.31,32.083,horizon
2026-01-29,SELL,UVIX,5.77,82.93,,0.1,5.61,2.749,horizon
2026-01-29,SELL,BTDR,13.26,82.5,,0.1,10.85,22.09,horizon
2026-01-29,SELL,AMPX,13.58,82.37,,0.1,7.83,73.262,horizon
2026-01-29,SELL,APLD,38.07,82.33,,0.1,24.08,57.94,horizon
2026-01-29,SELL,EOSE,16.11,82.13,,0.1,11.35,41.796,horizon
2026-01-29,BUY,IBRX,5.91,89.07,911.27,0.1,,,
2026-01-29,BUY,TE,8.88,88.19,911.27,0.1,,,
2026-01-29,BUY,CONL,11.0,86.5,911.27,0.1,,,
2026-01-29,BUY,CIFR,17.7,82.21,911.27,0.1,,,
2026-01-29,BUY,APLD,38.07,81.73,911.27,0.1,,,
2026-01-29,BUY,AMDL,21.05,81.44,911.27,0.1,,,
2026-01-29,BUY,EOSE,16.11,81.28,911.27,0.1,,,
2026-01-29,BUY,LUNR,20.99,81.04,911.27,0.1,,,
2026-01-29,BUY,UVIX,5.77,80.77,911.27,0.1,,,
2026-01-29,BUY,BULL,7.34,80.5,911.27,0.1,,,
2026-02-27,SELL,IBRX,9.78,89.07,,0.1,5.91,65.317,horizon
2026-02-27,SELL,TE,6.16,88.19,,0.1,8.88,-30.7,horizon
2026-02-27,SELL,CONL,7.62,86.5,,0.1,11.0,-30.797,horizon
2026-02-27,SELL,CIFR,15.6,82.21,,0.1,17.7,-11.953,horizon
2026-02-27,SELL,APLD,27.27,81.73,,0.1,38.07,-28.44,horizon
2026-02-27,SELL,AMDL,12.26,81.44,,0.1,21.05,-41.816,horizon
2026-02-27,SELL,EOSE,5.695,81.28,,0.1,16.11,-64.685,horizon
2026-02-27,SELL,LUNR,16.48,81.04,,0.1,20.99,-21.565,horizon
2026-02-27,SELL,UVIX,6.28,80.77,,0.1,5.77,8.73,horizon
2026-02-27,SELL,BULL,5.81,80.5,,0.1,7.34,-20.924,horizon
2026-02-27,BUY,IBRX,9.78,89.09,830.24,0.1,,,
2026-02-27,BUY,TE,6.16,87.24,830.24,0.1,,,
2026-02-27,BUY,CONL,7.62,85.92,830.24,0.1,,,
2026-02-27,BUY,EOSE,5.695,82.93,830.24,0.1,,,
2026-02-27,BUY,SMR,12.85,80.9,830.24,0.1,,,
2026-02-27,BUY,LUNR,16.48,80.59,830.24,0.1,,,
2026-02-27,BUY,APLD,27.27,80.54,830.24,0.1,,,
2026-02-27,BUY,AI,7.95,80.2,830.24,0.1,,,
2026-02-27,BUY,CIFR,15.6,79.88,830.24,0.1,,,
2026-02-27,BUY,AMDL,12.26,79.75,830.24,0.1,,,
2026-03-27,SELL,IBRX,7.38,89.09,,0.1,9.78,-24.615,horizon
2026-03-27,SELL,TE,5.76,87.24,,0.1,6.16,-6.587,horizon
2026-03-27,SELL,CONL,6.03,85.92,,0.1,7.62,-20.945,horizon
2026-03-27,SELL,EOSE,4.86,82.93,,0.1,5.695,-14.747,horizon
2026-03-27,SELL,SMR,10.3,80.9,,0.1,12.85,-19.925,horizon
2026-03-27,SELL,LUNR,17.52,80.59,,0.1,16.48,6.204,horizon
2026-03-27,SELL,APLD,23.76,80.54,,0.1,27.27,-12.958,horizon
2026-03-27,SELL,AI,7.76,80.2,,0.1,7.95,-2.488,horizon
2026-03-27,SELL,CIFR,13.745,79.88,,0.1,15.6,-11.979,horizon
2026-03-27,SELL,AMDL,12.09,79.75,,0.1,12.26,-1.485,horizon
2026-03-27,BUY,IBRX,7.38,87.35,784.36,0.1,,,
2026-03-27,BUY,CONL,6.03,86.97,784.36,0.1,,,
2026-03-27,BUY,TE,5.76,86.72,784.36,0.1,,,
2026-03-27,BUY,AAOI,98.21,85.91,784.36,0.1,,,
2026-03-27,BUY,ADMA,9.25,85.15,784.36,0.1,,,
2026-03-27,BUY,TSLL,11.56,84.83,784.36,0.1,,,
2026-03-27,BUY,SMR,10.3,84.81,784.36,0.1,,,
2026-03-27,BUY,AI,7.76,84.15,784.36,0.1,,,
2026-03-27,BUY,AMDL,12.09,84.14,784.36,0.1,,,
2026-03-27,BUY,AVTR,7.41,83.85,784.36,0.1,,,
2026-04-27,SELL,IBRX,7.29,87.35,,0.1,7.38,-1.318,horizon
2026-04-27,SELL,CONL,8.59,86.97,,0.1,6.03,42.312,horizon
2026-04-27,SELL,TE,5.31,86.72,,0.1,5.76,-7.905,horizon
2026-04-27,SELL,AAOI,145.78,85.91,,0.1,98.21,48.289,horizon
2026-04-27,SELL,ADMA,10.93,85.15,,0.1,9.25,18.044,horizon
2026-04-27,SELL,TSLL,12.32,84.83,,0.1,11.56,6.468,horizon
2026-04-27,SELL,SMR,12.65,84.81,,0.1,10.3,22.693,horizon
2026-04-27,SELL,AI,8.79,84.15,,0.1,7.76,13.16,horizon
2026-04-27,SELL,AMDL,31.71,84.14,,0.1,12.09,162.021,horizon
2026-04-27,SELL,AVTR,7.97,83.85,,0.1,7.41,7.45,horizon
